race_encp,race_date,track,race_no,grade,syumoku,syoriKbn,syusouInfoExistFlg,yudoSensyuName,raceResult1Syaban,raceResult2Syaban,backCnt1Syaban,backCnt2Syaban,lastUpdateTime
SM9WnlmY3UDWFULjxp383q-OLv6qbsBWcsM2cjmnYVXD2QFEx_w1BrDTwE4mZq9g,20241001,弥彦,3,F2,Ａ級チャレンジ選抜,1,1,松本　一成,5,7,"1,4",,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383t-7e3Nw6N4NIAZz3ehCo7qYQ4eOtaFXRbvdSUWyAwts,20241001,弥彦,4,F2,Ａ級チャレンジ選抜,1,1,川村　昭弘,5,2,2,3,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383hmKxr8QcCVz57kPpsNW3jZaa8K2LiJUC2gMX7sUmTRK,20241001,弥彦,5,F2,Ａ級一般,1,1,村上　順規,7,3,5,1,2024/10/01 09:26&nbsp;更新
SM9WnlmY3UDWFULjxp383ntAsgsYbz8ROXLe5yno6wXGCdqrKfVDF3iPTuoRLphn,20241001,弥彦,6,F2,Ａ級一般,1,1,佐藤　政利,1,7,4,6,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383vof2UW0MZdN4qdtJpDZd3fq9PILmnLKGkArWRvPbzAB,20241001,弥彦,7,F2,Ａ級一般,1,1,松本　一成,1,4,"1,5",,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383uJyrD7F7h8a6l2u7l1NRVKp9JLxLxJwfYAO0h7c3Hgx,20241001,弥彦,8,F2,Ａ級特選,1,1,宮澤　晃,4,2,5,4,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383gMSlfCI45VoTiiWqBQMv-ylX0nhGd0nNgi--indcv-b,20241001,弥彦,9,F2,Ａ級特選,1,1,佐藤　政利,5,3,4,7,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383visnYYtAcRG2XK2xxg4VED08WeO7AZJrJYSj5x7Uw1l,20241001,弥彦,10,F2,Ａ級特選,1,1,村上　順規,2,5,1,5,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383hc26rUqYnF4HYsB9ZnVgJiWiAwAhJeXM9MhIWygA02B,20241001,弥彦,11,F2,Ａ級チャレンジ決勝,1,1,宮澤　晃,5,3,"2,3",,2024/10/01 07:02&nbsp;更新
SM9WnlmY3UDWFULjxp383kRmH0wHTyF2dG8ASfMv9i61_qjxYuur-Y6hNE8hRamr,20241001,弥彦,12,F2,Ａ級決勝,1,1,佐藤　政利,2,5,2,1,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5yQtWZY1pW8CBid2bKqZx9C88smtoTN6r1atEei1AjrG,20241001,小田原,1,F2,Ａ級特一般,1,1,石塚　孝幸,1,7,4,7,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5zvkUMaNZxPi16A6fZSnkAT6rBUsfMkpJLQJOGiPTA3W,20241001,小田原,2,F2,Ａ級特一般,1,1,岡崎　徹,3,7,1,3,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5yWyPG0OeWaAN0bh44ivLBbKhIHIZeST-2UWs5OJsNI4,20241001,小田原,3,F2,Ａ級準決勝,1,1,河野　淳吾,3,5,"3,4",,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW57zW4l3eW04rlULHLodupHR6KqXJ4IWNES4YmLtN-TWg,20241001,小田原,4,F2,Ａ級準決勝,1,1,石塚　孝幸,1,2,6,2,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5x7Yke3LHYC-NvBLQY4pI8NmaIqgFJLdKYK3Rg2kGJmU,20241001,小田原,5,F2,Ａ級準決勝,1,1,能代谷　元,5,1,3,2,2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5wehyXJ8qviipESNFFStFMwOBFahuTPFcNbucV0BvarG,20241001,小田原,6,F2,Ｌ級ガールズ予選（第２走）,1,1,河野　淳吾,3,4,6,"1,4",2024/10/01 07:02&nbsp;更新
pjpbN8xQZYQT1-bYupLW5xzUrvRGo2Jf0kvLwq4ZSwZNvp1Y9idJhMjmeA3JuzZx,20241001,小田原,7,F2,Ｌ級ガールズ予選（第２走）,1,1,岡崎　徹,1,2,1,7,2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjTtlKjOKemSDrZnv_ysQNsoF50chZ5D8AYVvzL4_2dKz,20241001,名古屋,1,F2,Ｌ級ガールズ一般,1,1,佐藤　竜太,1,6,2,"3,7",2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjdDxqsaOT2MCS-6DF7KBx2Ol5aS7DPcHj1Z0S3HWGLwW,20241001,名古屋,2,F2,Ａ級チャレンジ一般,1,1,水谷　将司,3,5,6,,2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjc1t3qno5aHmvMHM6yvZd5jOKDdt2m5JJvkt0F2fQ6QO,20241001,名古屋,3,F2,Ａ級チャレンジ一般,1,1,田中　雅史,2,3,5,,2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjf8h6P_PqiSfYq-JZNxDyzuvw8cX5Byyng76DMjYdZNc,20241001,名古屋,4,F2,Ａ級チャレンジ選抜,1,1,臼井　昌巨,7,5,2,3,2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjTT1QosDjM559NMF4CUoRKyYdy9-kcvF0Sj14CgeHmEE,20241001,名古屋,5,F2,Ａ級チャレンジ選抜,1,1,佐藤　竜太,2,3,5,"1,3",2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjRwoFJJ-RL4uP8hTb9A7RQNwsp7xBEyyfcwE-jOgWhBa,20241001,名古屋,6,F2,Ｌ級ガールズ決勝,1,1,水谷　将司,1,6,2,1,2024/10/01 07:02&nbsp;更新
4YDG_8c_ujN7jm5c2eSyjS0XUe9pONytiOK-2zhHEaGDKEWiPZttNT10rQoqsm6j,20241001,名古屋,7,F2,Ａ級チャレンジ決勝,1,1,田中　雅史,5,2,2,1,2024/10/01 07:02&nbsp;更新
KdPfCzgr_bjYPlF2dPAus3tQavWTrPU8Z2gSEXIU44GAP9fCMYxG5VJmyXKIsx6r,20241001,豊橋,1,F2,Ａ級一般,1,1,内藤　久文,1,2,4,5,2024/10/01 10:57&nbsp;更新
KdPfCzgr_bjYPlF2dPAus9Ft6U4lIJyK2B7Ad5gBfYt9kh0cEDQPrGyB6jMx9gIq,20241001,豊橋,2,F2,Ａ級一般,1,1,猪俣　康一,1,2,4,6,2024/10/01 10:57&nbsp;更新
KdPfCzgr_bjYPlF2dPAus2EPSjfQJNgyRIGTspV1O3XpKjCEIRtQW1L24G8d5qPI,20241001,豊橋,3,F2,Ａ級選抜,1,1,鈴木　伸之,1,2,7,5,2024/10/01 10:57&nbsp;更新
KdPfCzgr_bjYPlF2dPAus9yGn_TV5lfj3uZVcC1TCo266kc5Kyj2Kozf5TbKoj4U,20241001,豊橋,4,F2,Ａ級選抜,1,1,富安　保充,1,2,1,4,2024/10/01 10:57&nbsp;更新
KdPfCzgr_bjYPlF2dPAus_kYgTCgZV80RUmqQUwRj0G58NFsvBe2JYC2f7x7xh1B,20241001,豊橋,5,F2,Ａ級準決勝,1,1,内藤　久文,1,2,7,3,2024/10/01 12:15&nbsp;更新
KdPfCzgr_bjYPlF2dPAus5rk9SctYcI9PJfkcHE3HKVq-IV0i5T4M5vAfqq1h6yP,20241001,豊橋,6,F2,Ａ級準決勝,1,1,猪俣　康一,1,2,2,4,2024/10/01 10:57&nbsp;更新
KdPfCzgr_bjYPlF2dPAus3aS5R7Y32v07ls33_sgtsD5TAUHYL_HYfIis6l8GnJX,20241001,豊橋,7,F2,Ａ級準決勝,1,1,鈴木　伸之,1,2,6,3,2024/10/01 10:56&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbFGoqDYI9zhLiAOFCgk5hFw94FVwihgmphMuzz_aYGac,20241001,松山,1,F2,Ａ級一般,1,1,野村　典嗣,1,2,6,1,2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbNzbLZIPHGWKIJ5kvZJ3G7YRZCeMrXLh7UKu7ZgGpMbJ,20241001,松山,2,F2,Ａ級一般,1,1,板崎　佑矢,1,2,2,1,2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbEn93SbaiHhWw_zQMukEQoBj2EgIljZD-uoAsAIbdmsE,20241001,松山,3,F2,Ａ級選抜,1,1,芳野　匠,1,2,4,3,2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbD1v1U4219WHWbzVLJg9CiaV4ueNldOHZeiuyzfSwytb,20241001,松山,4,F2,Ａ級選抜,1,1,武田　良太,1,2,7,1,2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbMZwlqDT3U852yEtt94WnWlnnyg7UvMaNTCzIheqduxy,20241001,松山,5,F2,Ａ級準決勝,1,1,野村　典嗣,1,2,3,"1,6",2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbEkZO0Klsm5-GIrTDtpHCVHgMLWgCRLRR-jKDxg0x8OT,20241001,松山,6,F2,Ａ級準決勝,1,1,板崎　佑矢,1,2,4,1,2024/10/01 09:35&nbsp;更新
L-h0DRY0KFM8zxiuG3qDbF473wblO1sxD_TjsXqt0EnhHlZHG0WcMNJvGm1Q30h2,20241001,松山,7,F2,Ａ級準決勝,1,1,芳野　匠,1,2,3,1,2024/10/01 09:35&nbsp;更新
dTawFXGT895LEmEj4dpxjk9Ujcj7_MJoOsq7gvNYITmt8IjYVBiBieCK8t3W-Zfp,20241001,久留米,1,F2,Ａ級チャレンジ一般,1,1,櫻木　雄太,4,5,3,4,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjiOvITQqCrnUSly8zRN8W76JWa1Mnx9v4DF5Yon2bE3T,20241001,久留米,2,F2,Ａ級チャレンジ一般,1,1,高鍋　邦彰,5,1,5,1,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjhYyw0S619fwDPGDqgA8nU-7TQoKZFKdmBm9_zy8dyPg,20241001,久留米,3,F2,Ａ級チャレンジ選抜,1,1,楢原　由将,3,2,7,6,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjtCRQbIUn7anFchduuGuzu7e4g5ePZ3De8NgW058Ksew,20241001,久留米,4,F2,Ａ級チャレンジ選抜,1,1,桑原　亮,2,7,3,7,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjvRIc1uVuulT7_-C7-HWWAEj4xDakPUePMCUB8Qsl0T2,20241001,久留米,5,F2,Ｌ級ガールズ一般,1,1,櫻木　雄太,6,4,6,3,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjkI_sqbN5NLYv3Jtb4TYhNeDGfxPjTmkIFZEyBLLaFIG,20241001,久留米,6,F2,Ａ級特一般,1,1,角　令央奈,2,7,2,3,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjrwtDaCn3N24SRzebXKTEgTSk509MNOCfpdfVsucO-Yt,20241001,久留米,7,F2,Ａ級特一般,1,1,高鍋　邦彰,3,5,3,4,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjhI8qRPgI3zUlyuY31qsHAgmWuJpqT7R9yhp_SWqu5uj,20241001,久留米,8,F2,Ａ級特選,1,1,桑原　亮,1,3,2,7,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjryWpnZGldr6z7rkHQX7PYRYX4ipmjXOUkioryzplwOk,20241001,久留米,9,F2,Ａ級特選,1,1,角　令央奈,5,1,2,3,2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjjsf3tHoEYcb6GoMz5vTjrY_suwcO86E22SmgpnKwPpA,20241001,久留米,10,F2,Ａ級チャレンジ決勝,1,1,楢原　由将,7,4,3,"5,7",2024/10/01 07:02&nbsp;更新
dTawFXGT895LEmEj4dpxjr4lQZ__NPO8BcgfY1t1x-6Rm_lZnhP9ONjwCFUCU-cd,20241001,久留米,11,F2,Ｌ級ガールズ決勝,1,1,高鍋　邦彰,2,6,7,"2,5",2024/10/01 07:02&nbsp;更新
